id,text,category
MA_YT2056,Kashtamana....nee Covid19 onnu control cheyan parayallo .,NOT
MA_YT2057,Ningalla allaahuvinte aalukal..avaraane,NOT
MA_YT2058,"@USER mundath ath anubhavich arinjale manassilavoo... bt aareyum nirbadham illathe swantham ishtathin idanam, angne alla engil ath arkaayalum arojagamai thonnum !!",NOT
MA_YT2059,@USER fathima nee ninte ishtathin dress itto athinu nee nthina fardaye patti parayunath .... URL ninak onnum nanam ille Kundiyum kanich paint adikaan Onnu chathoode ninak okke,OFF
MA_YT2060,@USER kurumath eda chengay nangal muslims farda darikunath kond nangalk yadoru prashnavum illa URL thanik ntha ithara prashnam .....,NOT
MA_YT2061,@USER mundath athonum thanik paranjal manasilaavilla kaaranam nee kuttiyaan,NOT
MA_YT2062,@USER Nihu kuttikalku manassilakillenkil enthinaanu matham kuttikale padipURL?,NOT
MA_YT2063,@USER&Food Bhrandhan ntha 👀ningal inganokke parayunne....,NOT
MA_YT2064,Enthanu ningade prashnam😂,NOT
MA_YT2065,Pavam jenipURL avare parayaleee.... parents nthucheithu.... ivar ingane ayathinu.... avar aeree anubavikkunundavum may be eee kutty karanam.....,NOT
MA_YT2066,Umma arthavam kazhinj kulichu kanilla haram URL,OFF
MA_YT2067,Poli 👌.. vazhichethil ettevom nalla cmnt 👌..,NOT
MA_YT2068,Enganulla alugalum undallo comment edan❤️ sneham maduram,NOT
MA_YT2069,Sabarimala vidhi vidhichavarey ningal endhengkilum parannnjo engkil unda thinnaam .ningal okke thikannja aalaa elley shoo,NOT
MA_YT2070,Ningalu boy aano grl aano nthayalum kidukki thimirthu kalakki,NOT
MA_YT2071,@USER vp levan kore ayallo onnu podey...oru sangi puthran vannekkunnu.....,OFF
MA_YT2072,Ee penninu branda...kuraye pottan englishum avallum....evalkku vere panni onnumile.....,OFF
MA_YT2073,Aa poorathiyude kundikk valla choriyum URL🤮,OFF
MA_YT2074,Alla oru comment idannamekkil ningal Ee vedio kannathanno?,NOT
MA_YT2075,Dhaivathinte joli kutikale undakki delivery nadathunathala.,NOT
MA_YT2076,Athu ninakku try cheythude Kunne. Ninakku kunna aayondu vere level effect aayirikkum.,OFF
MA_YT2077,@USER chathilenkil iyyal case kodukkuvo,NOT
MA_YT2078,Jasla haters undenkil ivde varane ithalle ippoyathe trend😉,NOT
MA_YT2079,@USER ashique ne polichh muthea,NOT
MA_YT2080,Aarya sivadas ningal paranjath valare sheriyan.,NOT
MA_YT2081,Nice aayitt thug aayo,NOT
MA_YT2082,Ellaam kandu rasichittu avasaanam theri......kaanaathirunnoode....,NOT
MA_YT2083,samskaram enna onnund ariyumo....,NOT
MA_YT2084,Mathinnte peril 16kaariye arbikk vitta kadha pandithanmaarey Kozhikode vannaal ariyaam,OFF
MA_YT2085,"Koraya sadachara thendikal irangikollum Nadinte development muradiURL Poyi chathude, youthinte manam kalayan vendi",OFF
MA_YT2086,@USER Finu ente veetil vedikal illa myre. Sthree und,OFF
MA_YT2087,"Maaru marakkan alla swathanthryam, cheyyano vendayo ennu theerumanikkan aanu.",OFF
MA_YT2088,Sukham kittendavarkum kitti 😁😁,OFF
MA_YT2089,Ooo ningaley kalaa yethimguna nadathi avidayyulla paavapetta pennukuttikaley Arabic vilkkunna panniyelley,OFF
MA_YT2090,Ithano freedom kundil paint adi,OFF
MA_YT2091,@USER Kannankery poda miraaa,OFF
MA_YT2092,@USER Kannankery ivanmarodonnum paranjitt karyalla ...aetta ippayum apes Anu... evolution sambhavichittilla.,OFF
MA_YT2093,@USER Kulinoski vedikallk sprt aayitt nee ellayidathum undallo paniyeduth jeevikkeda,OFF
MA_YT2094,Tanalur aano nanum avideya,NOT
MA_YT2095,Hey yetha comment rahana fathima kandu ttaa ippo message ayakkaum ninakke ,NOT
MA_YT2096,pardha idan parayanilla.. athyavishyathinu shaddi enkilum idam🙄🙄,OFF
MA_YT2097,Aadhima manushyan shediyittella jeevichath,OFF
MA_YT2098,@USER GEORGE K 🦵 legins ittaal ippam pennukuttikaluday shedi kannaam makkaley,OFF
MA_YT2099,@USER ithilum valuth public aayi parkkil beachil kannikkunnu avarey shedi idikkaan pattummo family kk athiluday nadakkaan pattunnila,OFF
MA_YT2100,"Yes bro, oru normal indain culture polum kanikkatha iditos, islamil paraytha karayngal vare undakki mattullavare tgettiddaripURL nadkkunnu, bakshanthe vare bahumanikkan ariyatha ivare endu paryanam, ivarude culture kannadalryille muzhuavnu kallamnennu, ivark muslimnkale ishtamllenkil potte, but endinanu nallavaraya muslingle kudi paryippikunnad ennanu manssilkathad😞... Araylum. Daivam nalla buddi kodukkatte",OFF
MA_YT2101,Athenth varthamanam ado than paranje.. Sabarimale apamanikunoda sudappi,OFF
MA_YT2102,Athum kochu URL konda video edupikkunne nthokke kananam ithu pandathe video aanu..🤯,OFF
MA_YT2103,Chandhi kanaan vannavar like adikuga 😁,OFF
MA_YT2104,Onnu podi .nink oke itreku avlde body avlde istam.,OFF
MA_YT2105,@USER nammade ammavande mol aanenn thonunnu...... avarkk thuniyillathe aanu nadakkan ishttamenkil public aayitt angane nadakatte..... athinulla swadhanthryam avarkundallo..... athu pole baaki ullavarkk abiprayam parayanum... 🤪,OFF
MA_YT2106,"Roopa Balan alla nink ival kallerinju orikkn maatram itre rodhikkn nthede ,😂.. ammavnte mole aayalm",NOT
MA_YT2107,@USER araande ammakk praanth URL Ath aswathikkan nalla rasaa.... Avanavande veetile pennungal aanenki nammal support cheyyo avo.... Thuniyillaathe nadakkan. Athinu mathram utharam paranjamathi,OFF
MA_YT2108,Roopa Balan alla nink itrekku rodhikkn ninte vtl l aarenkilm nirbandhicho... Avale aarenkilm nirbandhicho .. avl kaanikkan vendi thanne nikkunu. App URL ninte preshnanm nthanu he.? Kula stree uyir 😀😀,OFF
MA_YT2109,@USER ith paapamonnumalla chetta.... thonyasam mathraanu.,NOT
MA_YT2110,Hello setta.....ath ende ishttaanu.....avarkk thuniyillathe post idamenkil...athinu enth comment idaanum namukk space und....allathe verutheyàlla....youtubeil ella videokk thazheyum oru comment box,NOT
MA_YT2111,@USER Aks0823 wrong chechi. Nee aara teacher oo,NOT
MA_YT2112,"@USER Aks0823 Chechi matullavare kuttam paranjodu, ennittu swayam palla thenditharangalum side ill koode cheythondu irrikuvva.",NOT
MA_YT2113,@USER Aks0823 Nee aara polico problem enthanennu chodikkan,NOT
MA_YT2114,Nine okke aadi athyam kalleriyandathu. Koraya janthukal,OFF
MA_YT2115,Ivalude fbyil kandille full und,NOT
MA_YT2116,Ayikotte.. I can relate her.. Ella madhaghalilm kore enghnthe pottatharam prajerunna madhaprasaghikal.. Aval parenjellaam enteyum experiencayi thonni. It's a fact 🙏,NOT
MA_YT2117,@USER Hameed manasilayilla vyakthanaakamo...,NOT
MA_YT2118,Sareeram manniladiyunnathinu munpu upayogappeduthanam . Kurachu divasam enik kittumo free aayi . Edo samoohathinu gunamulla valla karyam cheyyanam athanu vendathu,OFF
MA_YT2119,@USER 000 ñingal samoohathinu vendi enthokke cheyth ????,NOT
MA_YT2120,@USER Shaji ninte thalleye kitty kettoda thayoli .ithil kidann theri vilikkan mathrame ninakk Pattu Maire,OFF
MA_YT2121,Appo manassilavum anne arum padachathallannu,OFF
MA_YT2122,"@USER,edaa naanamundoodaa myree ii kuuthichineyokke support cheythu samsarikkam....🤦🏻‍♂️",OFF
MA_YT2123,@USER EntertainmentsTM 24x7 ninte ammante kodam,OFF
MA_YT2124,@USER Suhail ninkkariyamo myre nee oru sadacharavadi anennu!?,OFF
MA_YT2125,Oru vali vital theeravunna kadiye jazlayk ullu💥,OFF
MA_YT2126,Nna vadaa ..nee Vann varakk...,NOT
MA_YT2127,Eda pole YouTube oru social platform aan. Mobile upayohikkan ariyaavunna kunji kuttikal mutual angott ellarkkum accessable aayitt oru video idumbo sadachaaram nokkukkathanne venam.,NOT
MA_YT2128,Renjithee aval athanallo ipoll cheythee....,NOT
MA_YT2129,"athinu kotham kanichilalo, kotham kananulla psychological move. odd myrre",OFF
MA_YT2130,Niyoke muslim vargathinte shabamane,OFF
MA_YT2131,Paavapetta Muslim pennukuttikkaley Arabic vilkkunnavar mathapandithanmaar kollaam kollaam,OFF
MA_YT2132,Ivalumarude achanmarkk valla Mundilum thudach kalanja porayorunnile,OFF
MA_YT2133,Ninte Mone nee undakkunnathinu pakaram neeyum ath cheythal mathiyaarnnu.. ippo Ninte ee profile il ulla Mon Ninte bharyaye(avante ammaye) kalikkunnundavum,OFF
MA_YT2134,@USER Joseph ethaa ee thaazholi,OFF
MA_YT2135,Daaa pola ....... Neee aarada oru madam phooo.ninte veettil poi vilikk vedinn.kettoda.eee madangal lokathinu ennu pokunno annu nannaavum lokam.,OFF
MA_YT2136,Ohh pothakathil ollathano 😂 Ijjathi mathamoli miren,OFF
MA_YT2137,Nta ponnu chettta sunny chechyna vech compare cheyyitha thanta manas 🙏 Avar evda nikkunnu.... ithungal😠😏,OFF
MA_YT2138,Evar muslimalla oru mathathilum pedatha randu pooravedikal,OFF
MA_YT2139,Evaleyoke nthina bigbossilek kettivittath,OFF
MA_YT2140,Avalude amme kettikkan,OFF
MA_YT2141,Avalde valiche monde kananum Avalde taniye sabhavam kanikan,OFF
MA_YT2142,Athu correct Bro....Levanmaarude therivili kettu evalumaaru ee paripadi nirtthumonna ente oru pedi....angane ondaavilla...ennaalum angane engaanum cheythaa ....,OFF
MA_YT2143,@USER Souparnika nee pottanano atho pottanayitt abhinayikkanno,OFF
MA_YT2144,@USER Nimshu edo eth eppo oru aan cheythenkil engane aarelum theri vilikumo penn cheyunath kond alle ningal engane parayunath,NOT
MA_YT2145,"Eni enna frontil paint cheyunne, Iam waiting.......",OFF
MA_YT2146,Patti theettangal.... Kanditt shardikkan varunn... Thfuuuuu...,OFF
MA_YT2147,@USER kader Eramangalath ivalumarude karyam paranjada..... ... Shaithaneengal😡😡😡,OFF
MA_YT2148,"Che feminist endaaan ,awarde mahima endaaan enn chettan padikkanam .. allade engnethe useless gale onnum feminist ennonnum vilikalle ..",OFF
MA_YT2149,@USER thomas ningale polullavarude sapporta... Idepolullavalmare ingane nadathunnad.... Idile cament kndal thanne manasilakum nooril 99 shathamanam aalukalum ivalmarkkethirann,NOT
MA_YT2150,ival muslim samudayatinu thannae apamanamanu,OFF
MA_YT2151,Ooo paradhayum ittt parkkinnte kuttikaattilum beachil kudayuday adiyilum nadathunnath saamoohyasevanam aayirikkum onnu podo mathabrandhanmaarey,OFF
MA_YT2152,URL motham kandu ini ummaram... come on dra maheshe...,OFF
MA_YT2153,"Avalu reply thannallo...chettan pedikkanda nallathu paranjo aa poorinoodu njngl endu koode...URL avalodu oru kaaryam enikku parayan endu ""nalla chanthi""..",OFF
MA_YT2154,Vivek Narayani Ival nth janmama aan...,OFF
MA_YT2155,"Athe, ella mathatheyum behumanikkana nammal padichirikkunnath, ithokke evidunne kuttiyum parichu ponnirikya..",OFF
MA_YT2156,Endhu chitta nombum URL paradhayum itt parkkinnte kuttikaattil poyi kalikkunnathum beachilley kudakullil kalikkunnathum kandaal nee thallummo pulluthum,OFF
MA_YT2157,@USER meenakshi chechi matham manushya nirmithamma ellaathey daivam oru mathavum undaakkiyittilla angameyulla mathathey endhinu bahumaanikkannam,NOT
MA_YT2158,@USER Shafeek athu avar nokki kollum,NOT
MA_YT2159,Lesbian ano ee poori???,OFF
MA_YT2160,@USER EntertainmentsTM 24x7 poda ooole poyi pannnada naaaari,OFF
MA_YT2161,Orikkalum alla njan oru nireeshvara vadi anu But ithokke njan angekarikkunnilla  So don't generalize.,NOT
MA_YT2162,@USER zone angane alla swantham yukthibodhathin anusarich science ne vishvasikkunna alanu njan.ivar yukthivadathinte maravil itharam karyangal cheyyunnu.yukthiyenthenno yukthi bodhamenthenno ivarkkariyilla,NOT
MA_YT2163,Ivarudeyokke vijaram athanu..yukthivadham ennal swantham body mattullavark kanikkalum enth theriyum parayalum ennu,OFF
MA_YT2164,Avalenganelum jeevikatte madhaspardhathem thevravadhom balasangham onnum nadathunillalo,NOT
MA_YT2165,😡Podii Alavalathikala..Rajith Sir Uyirr😍🤩😍,OFF
MA_YT2166,Islamil vishawasamillengil vishwasikendaa but islaamine parayyaan nikkendaa koothichigale,OFF
MA_YT2167,@USER Narayanan ..yes bro Asianet ..sunithyude documents kaanuoo...jazal thannea parayunnuoo,NOT
MA_YT2168,Just tayp YouTube...jazla madasheri big boss session 2 @ suntha devadas,NOT
MA_YT2169,URL thante aa mathathile pole chaakil pothinju erikkano .karutha chaakil..onnu poyeda..,OFF
MA_YT2170,@USER Narayanan brother. Engane theri vilikkathirikkum. Ingane moshamaaya video kandaal aarayalum paranju povum.,NOT
MA_YT2171,@USER Jafar nigalude theevravatha mathathinte aa vrithiketta pardha thidunathilum nallath egane okk thanneya,OFF
MA_YT2172,"Ithil avide anu oruthanaya camera man. Pne labour IL, operation theatril male nurse und. Male docs und. Kazhchapaad anu bro. Pennu nte body Kanda enthu thonnanam Ena kazhchapaad.",NOT
MA_YT2173,Appo jesla vedi ayirunalle?,OFF
MA_YT2174,Ummaram enna paint cheyune ?,OFF
MA_YT2175,@USER Raveendran islamine kuttam paranjappol like aayathaayirikkum le seeta,OFF
MA_YT2176,"Porn videos kannun, kuzhaopamilla",NOT
MA_YT2177,Videos kaananoo vendayoo ennokkeee theerumaanikkunnadh avaravrde choice aan... Ingane ulla virthikkettaa bloodyfools cheyyunna videos kaanuveyum cheyyum adhinulla cmnts iduveyum cheyyum,OFF
MA_YT2178,Ivalkulla marupadii ingane ulla cmntsil thanne kodkkanam,NOT
MA_YT2179,Ee video kanditt enikk manassilayath Ivar ingane ayathinte karanam ivarude matham aanu. Streekale pothinju swantham vasthuvum adimayum aakkunna Kerala Islamika samooham,OFF
MA_YT2180,Verde mandatharam parayale sahodhara. Islam madham ndha enu manasilaki samsarik alathe Verde sanghikal parayuna poleyo alathe iavare (jasla rahana) Ivare munnirthi Islam madhathe vilayiruthale OK,OFF
MA_YT2181,Eee harURL parasyathil ellaa keedanuvum chathitt baaaki 2 ennam indaville ath aan ivar...,OFF
MA_YT2182,@USER MIZHAJ Nerittu kanunnathalle. Enikkum und Muslims friends both boys and girls. Oruthi paranjath Madrasayil anum pennum idayil thuni virikkum athre. Kashtam,NOT
MA_YT2183,@USER bhai Islam alla preshnam. Mattu mathsathare verukkukayum streekale adimakalakkukayum cheyyunna yathasthithika Islamic fundamentalist kal aanu,NOT
MA_YT2184,@USER bhai Vargeeyatha ethu matham ayalum prathikkarikkanam. Athil swantham matham ayathu kond verthirivu kanikkunnath aanu yathratha Vargeeyatha,NOT
MA_YT2185,What is ur pbm.. Islam madham etre lalithamaanenn ariyuo.. Chumma vaayitalakan varunnadhinu munb.. Adhyam Islam endhanenn padichitt va .. Verudhe vargeeyadha spread akanda,OFF
MA_YT2186,@USER Nut sahodhara ingane ennapetta aalukalude abiprayam ketikond Islamne vilayiruthale ena paranad OK Ningal e paranavar oke Islam half manasilakiyitulu Adhu mathram ningalod paranitulu Ningalk athra mathram ariyulu ningalk Vereyum friends ind paranalo avarodoke chodich Islamne manasilaku,NOT
MA_YT2187,Eeeee ---------nde makkal endheelum kaattunnundenn vech madhathine parayanda. Eeee poooooooo makkalkk madham innalla islam enn paraja aaa naav puzhuth chath poovum. Ighanthe shavaghal okke endhinaanaavo eee logath undaaye. Dhuniyavin thanne naanakeed😡,OFF
MA_YT2188,Jazlla theetam 😤😤🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮 Ninaakonum corona verunnillalo Rajith sir ne samathikanam ivvale sahichathinnu,OFF
MA_YT2189,Lokathike manyanmar ellam ee comment boxil undallo😜,NOT
MA_YT2190,Lokathik veshyakalu ee vdoyil und athukk purake vaalu URL avarude shinkidikalum undallo...,OFF
MA_YT2191,Nigalk agraham undel para malarnn lidann varakandi ennit video idandi chelakunnu onn podi,OFF
MA_YT2192,Absolutely right ivelammare aarana vijaram kudipoyal lesbian intrestlla jeevikal athinppuram onnumilla,OFF
MA_YT2193,"Podi Patti, chette , kootharki payale",OFF
MA_YT2194,Ooo paradhyitt parkkinnte kuttikaattil nadakkunnavar aakum ningalkk nallavar....,OFF
MA_YT2195,"@USER Smd ee muslim pennungal anungale nere nine samsarikaruth, ore jeevanula vasthuvinde chithram varakyan padilla.. Enoke quran le undo... Ariyathonda",OFF
MA_YT2196,Dossa Oru side mathram kidannu kariju pokum. Onnu Marichu ettee.,NOT
MA_YT2197,Oru lesbian video koode upload aakadi jazle......kedakkana sadhanam pwÖli sanam myr******,OFF
MA_YT2198,"Islaam aayi janikkan mathramallaaa.. Yadhartha islamayi jeevikkanum, marikkanum kudi bagyam venam.. Neeyoke parihasikkunnavayude andhasatha aryaan, kurach kudi wait cheyanam. Rooh thondakkuzhoyil ethuna neram vare...",OFF
MA_YT2199,Cheyyunnthin aaar nth parnju myre... vedio edtt knikkunthineyan nayinte mone paranjth... aadym serikk vayikk pooori mone.. nnitt chelakk,OFF
MA_YT2200,Achanum ammayum abhimaanikkatte,NOT
MA_YT2201,Pornstars aarum avarude makkalude mumbil thuni illathe nilkkarilla,OFF
MA_YT2202,Sunny leone nte photo shoot und . With her daughter and hus. Nude.,NOT
MA_YT2203,Kodu kai ivaleyellam adich bithiyil ottikanam,OFF
MA_YT2204,@USER galery Ottikanulla pasha (gum) eppo kaiyil kanum le ? kallan💦💦💦,OFF
MA_YT2205,Dhuniyaavil ivarde athre arapp vere oru jandhukkaleem undaavilla.shavaghal,OFF
MA_YT2206,@USER Anjali j ashok aval lokathin thunne haramann,OFF
MA_YT2207,@USER Kumar kanda 100000000daivangal athum kallukal. Chanakam kalakki kudikkunnavar,OFF
MA_YT2208,@USER Nimshu ningade madathil ningal viswasikuna pole thanne njangalk njangade matham parasparam respect cheyaan padikedo eth thanne aan islamsinte valya preshnam,NOT
MA_YT2209,Narakathilekk ulla viraku kollikal,OFF
MA_YT2210,Jasla ippo rate ethre,OFF
MA_YT2211,ninta achantaduth poyi chofhikeda avar nalla kariyangalum cheyunondu myrekale,OFF
MA_YT2212,Ethil lesbian anennu evidya paranjath..than agane ayathu kondu ellavarum thanne pole Kundan Maru anennu lesbian anennum avo,OFF
MA_YT2213,@USER shameem Shameem athe arsha baratha samskaram eduthu nookiyal ..theeravunna sookede evanullu,OFF
MA_YT2214,Jesla nayindamolleeeeeeeeeeeeeeeeeeee,OFF
MA_YT2215,Ente chennal onn support chynaa☺,NOT
MA_YT2216,paavangalk paint adikan aarelum kurach paper kodukku allel inn URL kanichaval nale ummaram kanikkum,OFF
MA_YT2217,Ith cheguthaante kottayaaan😈,NOT
MA_YT2218,@USER fathima ninakk theettam thinnande,OFF
MA_YT2219,😄😄😄😄😄😂😂😂😂athakumbo kundiyude chorichil kurch kuryum,OFF
MA_YT2220,Jasla niyum kundi painting nadathanam good luck,OFF
MA_YT2221,@USER TR athippo body art enthannu ketitillaatha ninne.polulla njarambukale engane paranjh manassilaakum..nanamille Bro..ingane vrithiketta commentukal idaan?,OFF
MA_YT2222,Ninakokke thuni azhich thullan anenki poy thulledi alland mattedthe sthree samathom ennm paranj varalle.njngalm sthreekalan ninteyoke oru kopum njngalk vnda,OFF
MA_YT2223,Aaa parkkillum beachillum poyaal ningal rehanaye thozhum,OFF
MA_YT2224,Kundi kandooo.. adutha videoyil kooduthal pratheekshikkunnu.... tharuo??? 😛,OFF
MA_YT2225,nee rahananayude theetam thinnunnenkil thinneda thayoli poori,OFF
MA_YT2226,Onn poda myre ..ne film fan alle? Sreenath bhasi anelo dp ..athum haram thanne aaan ..first ne islamika ajaaraprekaram jeevikan padik 🤣,OFF
MA_YT2227,Ooo kurey team pachakuthi nadakkunnilley,NOT
MA_YT2228,@USER vp mm.. undavum athinte karyamalla njan ie jasla paranjathanu parayunnathu,NOT
MA_YT2229,@USER Hashmi undaakkum ente arivil aval oru pennvargammayenna.,OFF
MA_YT2230,@USER vp bro athinte aavashy enik illa.... oru pennin samoohathil oru vilayund ath illathakkunnath aan alla penn thanne aakumbol kashtm,NOT
MA_YT2231,"Moley ethra per ividay pacha kuthunnu athum evidayyoke.cinemayil ethra virthiketta reethiyil shareeram kannikkunnu... Sabarimala pennu kayariyath 2018 ella. Thiruvidhakoor kottara rajnni, acter sudhachandran, kanndarar mohaharuday perakutti 12 vayassukaari engage ethraper",NOT
MA_YT2232,sreejil vp ith avalude fake id aan ella commentinum reply kodukunund🤭,NOT
MA_YT2233,@USER Us Rply tharathirikaan aval celebraty onnum allallo....ivalumarokke aarnglm onnu mind cheyyan vendi nadakkaa,OFF
MA_YT2234,Amrutha Subash hmm sheriya e social mediyalil churukkam chila themmadikal support vhryum but publick aayit evale aarum support cheyathila,NOT
MA_YT2235,"Ennitt ippam ejaathi maarumarakkella shall veruthey kazhuthil chuttum , one side shall URL ennayittu kayattiya legins naannam undo ningalkk samarathey Patti parayaan chodhichaal sthri avakaasham",OFF
MA_YT2236,Oru vali ett koduthoodyirnnoo varachathin sammanam,OFF
MA_YT2237,Vallathoru tenshionil vannathanu njaan ividethe comment vayichu chirichu uppadu poyi😂😂😂😂,NOT
MA_YT2238,Ivalk onnum achanum ammayum illa ival mare parayunnathe pennugnal thuni illathe nadaknam annano anik manasilakunnila,OFF
MA_YT2239,De pattiku perunavalle neeyum nente kootukarum orikelum nannavuka illa,OFF
MA_YT2240,Oooo ningal aanno aalukaley nannaakaan karaar eduthath,NOT
MA_YT2241,@USER kv ookk vendenkil ool visvasikkanda .. pakshe baaki visvasikale kuttam paraynath enthina ennan ivde ee ithatha choichath .. athinulla marupadi kayyil undenkil ath paray alland verthe vere kore karyangal paranjondirkkathe,NOT
MA_YT2242,Sarath kv -:oru ettinte pani kittumbo jasla dheivame padachone enne vilikkarollun maathram😝😝😝,NOT
MA_YT2243,youkesh100 podi patti naayi kalla himaaar,OFF
MA_YT2244,Ni okke strrekallku abhamanamadi Ayye Haaa thuu,OFF
MA_YT2245,Poyi plus two book ezhuthiyathu arannu eduthu nokkadi... Verum penne...,OFF
MA_YT2246,Oru vedikk randu vedi kilikal.......thfuuuuu.......,OFF
MA_YT2247,Vedi vechu nalla sheelamaannello,OFF
MA_YT2248,Jasla thuuuu😠😠😠😠😠😠😠😠evlde parents family ye sammathikyanam....,OFF
MA_YT2249,@USER&Femina Haseeb nintummayokke ithilum valiya team aaarikum,OFF
MA_YT2250,@USER Shaji ninte amma kundik paintadichalum ammalanganeye parayum,OFF
MA_YT2251,Oru mathagaleyum viswasikatha ivar nthina URL shabarimalak poye atha nik manasilakthe. Athoru tourism place allalo. Samadanam illathakan😠,OFF
MA_YT2252,Comment section vayicha manassilaavum sakshara malayalikalude saksharatha ethratholamaanenn. Mathavum moralitiyum okke varumbo atheduth thattinpurathu vekkum. Avarde shareeram avarude avakasham. Nuditiyum sexualitiyum radum randaayitt kaanan ariyaatha hypocrites.,NOT
MA_YT2253,Sheyy camera man nte avstha 😁😁☄️,NOT
MA_YT2254,Rand perkkum allah hidayath nalkate..,NOT
MA_YT2255,URL mahathyam shareeram full covering cheyyum athramathram palliyil achanum kanyasthriyum annninnju nadakkunnath,OFF
MA_YT2256,Kundiyude centre bagath oru wattam verakkumo Thoorunna samayath oru bangi udayikotte.,OFF
MA_YT2257,thuffff keralathile apamanam myrukal ivarokeyane corona vann chakandath thuffff,OFF
MA_YT2258,Ee Stree ke nanam ille???😶🤐😤,OFF
MA_YT2259,Man aavaan sadyatha illa,NOT
MA_YT2260,JCB pole teeth ulla aa karumbi☻ aavum...🙊,OFF
MA_YT2261,Oru kochaanallo avasanam photo edukunnath,NOT
MA_YT2262,@USER 7.... Aaa..... Ath avrde own phonel work kanan vendi edthayan... Aa kochine video edknad or man ann,NOT
MA_YT2263,Sherikum entha ningade prashnam???,NOT
MA_YT2264,Kazhappu alla kuthikazhappu aanu 😆😆😆😆,OFF
MA_YT2265,nee in malarnu kidann Oru vedio chey pls😘,OFF
MA_YT2266,Front el ayirunea 2 malyudea naduk suryanea varekamayirunu😂😂😂🔫,OFF
MA_YT2267,Corona virus evale okke kananillallo....Kerala thil flood okke undayapol eval maarokke rakshapettallo...,OFF
MA_YT2268,2pereyum shreddikathe fish bhangy aswathychavar undo,NOT
MA_YT2269,Ellavarum kundiyillotta nokkiye,OFF
MA_YT2270,Ini jasla kedukk Kollalo kali 😂😂,OFF
MA_YT2271,Aegane acceptance undavum akileee,NOT
MA_YT2272,@USER Nair athu avarude samskkaaramaanu.keralathinte samskkaaram.ithallallo.aval avalude live yil parayarundallo ulippuilleennu.athupole naanavum maanavum ulippum illaatha randu pennugal kaanikkunna thonnivaasathinu oru kaalathum acceptance undavilla mone,OFF
MA_YT2273,@USER Nair keralathinu athinte thaaya thanimaum samsakkaravum undu.allathe marachu vekkendathu purathu katti nadakka.aennitt samskkaram aennaperum.onnu podo ithinokke vivaram koodiyitt pranthu aaayathaanu,OFF
MA_YT2274,@USER Nair vere oru madhathineum vimarshikkanonnum varunnillallo athentha kaaryam,NOT
MA_YT2275,Kunddiyil paint adiyaanooo vidiyabiyasam ninte,OFF
MA_YT2276,Ee sthreeyude perin koode Fathima enn visheshiURL ah perinte mahathvam pokum,OFF
MA_YT2277,Vimarshanm naduthunnavar thannanu eee vdo ellam kanunnathum aaswadikunnathum. URL are kaanikkananu ninteyoke vimarshanam,NOT
MA_YT2278,Ithonum report adichu pootikkan pattule,OFF
MA_YT2279,Ivale kandappol ollathu koode urangi 😑,OFF
MA_YT2280,Ithokke aarangilum aasathikko ?😂😂,OFF
MA_YT2281,Ith parayaan thaan ethaa myre... Thante purathallallo varachath...,OFF
MA_YT2282,athine ne eathada mayire...vtlirikkana pennungalum ithokke kaananind.adutha generation ithokke oru model aayi kaanulloo..naad nashikkan vere onnum venda..avan vannekkanu support indakkikkond,OFF
MA_YT2283,nalla uppakum ummakum janichathalla evalokke,OFF
MA_YT2284,Islamine ithrathil ninnikkarud adulkollunna oruURL hradayathin id manodukkamayitheerum,OFF
MA_YT2285,Njangal enthe venenkilum vilikkum nee kondu poyi case koduke,NOT
MA_YT2286,Ethilum nallath evalde ummayude dehath varakkanatharunnu parayan padillatha Oru ammane pattitt but parayipURL adungullunn vijaricha entha cheyika ...,OFF
MA_YT2287,Wait ninneyokke allah mara rogham tannu neeyokke duniyavil ninnu narakikkym,OFF
MA_YT2288,Islamallengil ningalkk enthina kuru pottunnath,OFF
MA_YT2289,Pennungalkk thanne nanakkedadi ningal,OFF
MA_YT2290,Nna poi ninte ithanem kidathi paint adikkeda🐴🐷🦓🦝🦓🐴🦌🐂🐗🐃🐖,OFF
MA_YT2291,Ente ponnu sahodharimaare...thuniyillathe kamizhnnu kidannu njangal sthreekalkku motham maanakked undaki sthree samathwam undakkalle...njangalum pennungalaanu...naanamakunnu,OFF
MA_YT2292,​@USER Kumar njan sahodari aan. njan azichitt body painting cheyunna channel onnum subscribe cheythitilla mashe..ella sthalathum comment cheyyan.. ith engnyoo ytb lisil nn kand poyathaan..,NOT
MA_YT2293,@USER Kumar ente ee replyk ulla prathikaranam aryan thaparyamund. ente chinthakalil puthiya vazhikalude povan ath sahayikkum. njan ie paranjathinod yojikunnundo?,NOT
MA_YT2294,Ninayoke peediURL ivide aarumilalo daivame..kunjipillere veruthe vidunila kaamapranthanmar....,OFF
MA_YT2295,Ninakokke porn movie abhinayicha nalla cash kittum. Nalla rasamulla kundiyum mulayum.poor nere kand illa.rahnade poorummentha vadakk athe.,OFF
MA_YT2296,Ninakkokkee ulla shiksha padachon ee lokath ninn thanne tharum,OFF
MA_YT2297,Serious ayittanu cheythathenkil valare borayitind....,NOT
MA_YT2298,Nee okke muslim pennungalkokke abhamanamaan,OFF
MA_YT2299,@USER Garuda pardaye kurichokke paranjallo angana paranjadaa,NOT
